DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
ECU,BGA,75,11442,45567765
ECU,BGA,11,13848,5514966
ECU,BGA,17,1887,75149775
ECU,BGA,5,4654,18534555
USA,BGA,90,981,39068325
USA,BGA,896,11624,46292580
USA,BGA,233,31455,1252695375
USA,BGA,72,468,1863810
USA,BGA,635,78932,31434669
USA,BGA,45,6075,241936875
USA,BGA,96,12048,4798116
USA,BGA,98,9249244,3661080551
USA,BOG,1692,401703,1555173079
USA,BOG,349,1854,71776683
USA,BOG,200,24375,943665937
USA,BOG,114,142722,552541086
USA,BOG,251,113832,440694896
USA,BOG,3,255,9872197
USA,BOG,1,1225,4742526
USA,BOG,221,241225,933890526
USA,BOG,12,153,58477365
USA,BOG,7,8225,31436361
USA,BOG,96,15264,583397712
USA,BOG,45,6525,249388762
USA,BOG,508,7058,269760289
USA,BOG,23,27025,103290901
USA,BOG,34,5525,211168262
USA,BOG,284,42624,1629110592
USA,BOG,36,513,196071165
USA,BOG,499,73713,2817347716
USA,BOG,55,60335,241334569
USA,BOG,706,866892,3467489979
USA,BOG,450,78365,3134529471
USA,BOG,2761,4100932,1640335892
USA,BOG,906,1097007,4387929269
USA,BOG,371,426712,1706809595
USA,BOG,3935,413215,1652822811
USA,BOG,110,5597,223874962
USA,BOG,185,19647,785862317
USA,BOG,10,135,53772525
USA,BOG,66,41475,164522568
USA,BOG,165,26527,1026979541
USA,BOG,7,8995,34823692
USA,BOG,38,228,9068178
USA,BOG,13,12675,50377518
USA,BOG,40,488,18892676
USA,BOG,32,253,97947685
USA,BOG,99,792,31510804
USA,BOG,153,21071,819238269
USA,BOG,1280,1781195,6905502942
USA,BOG,111,112035,4337379
USA,BOG,1207,200088,7746306876
USA,BOG,10,1595,63531242
USA,BOG,85,608,24208616
USA,BOG,38,3002,119574163
USA,BOG,268,40844,1626692921
USA,BOG,4,706,28121039
USA,BOG,72,5328,212222232
USA,BOG,57,570,22703955
USA,BOG,57,456,18163164
USA,BOG,71,102325,4072195
USA,BOG,912,94252,3697251644
USA,BOG,532,5852,226557254
USA,BOG,288,361008,143771436
USA,BOG,9,891,35484075
USA,BOG,255,7425,294450374
USA,BOG,55,4582,177389839
USA,BOG,202,17365,691673997
USA,BOG,615,850145,3386255056
USA,BOG,57,8667,34521961
USA,BOG,162,144115,574031662
USA,BOG,28,301,119892815
USA,BOG,10,80,318652
USA,BOG,230,182275,726028666
USA,BOG,28,280,1115282
USA,BOG,528,41844,1666709286
USA,BOG,77,8239,328171728
USA,BOG,1748,229302,9133442611
HND,BGA,200,68171,2696762954
HND,BGA,55,659561,2627130397
HND,BGA,14,1218,48514767
HND,BGA,134,1012354,4032357835
IND,CTG,516936,91579002,3662638080
IND,CTG,22921454,35466674,14033311702
MEX,BOG,2319,90441,3541154046
MEX,BOG,592,20128,78809775
MEX,BOG,460,18102,708771138
MEX,BOG,228,7752,303524133
MEX,BOG,2781,10386,4066565598
MEX,BOG,2866,150168,5899519303
MEX,BOG,4118,180942,7165672545
MEX,BOG,2840,11360,45241200
MEX,BOG,870,38706,1534678966
MEX,BOG,3456,10934,4319803724
PAN,BGA,2594,2104912,8275179829
PAN,BGA,69,1256,495244568
PAN,BGA,37,259,102124477
PAN,BGA,20,388,152989564
PAN,BGA,49,28885,1138944215
PAN,BGA,277,363376,1447319689
PAN,BGA,615,59957,2387843828
PAN,BGA,1280,2016328,8031014278
PAN,BGA,684,1097768,4372032931
PAN,BGA,368,460138,18317375
PAN,BGA,44,24544,967777283
PAN,BGA,305,274633,1092549981
PAN,BGA,690,70824,2820916956
PAN,BGA,694,46489,1851520228
PAN,BGA,924,13531,5335313893
PAN,BGA,120,1032,406920696
PAN,BGA,10,80,3132344
PAN,BGA,55,110,4306973
PAN,BGA,119,476,186374468
PAN,BGA,18,144,56382192
PAN,BGA,214,1514,592796102
PAN,BGA,97,291,113939013
PAN,BGA,4,4,1566172
PER,BOG,726,18558,7317475074
PER,CTG,171810,39434417,1526683737
PRI,BGA,638,1158353,4613140821
PRI,BGA,23,52624,20957508
PRI,BGA,681,570777,2273119402
PRI,BGA,450,1950,77998245
PRI,BGA,21,1848,735966
PRI,BGA,6676,208779,83267090
PRI,BGA,117,942,376070748
PRI,BGA,805,36768,1468179868
PRI,BGA,51,420,16783953
CRI,PEI,7,13412,5425449
CRI,PEI,211,41509,1679130369
CHL,PEI,278,1673202,6620458745
ECU,BUN,420,555760,2235939190
ECU,BUN,52,109200,432078192
ECU,BUN,172,244560,9676652256
ECU,PEI,63,66408,26446986
USA,PEI,34771,28191718,1106273015
MEX,CTG,1,15557576,6195804642
MEX,CTG,52,822622111,32819959970
MEX,CTG,1,1038772,4145614399
MEX,CTG,2,30868112,1231909308
MEX,CTG,1,15712576,6257533392
PAN,PEI,727,255974,999492533
PAN,PEI,41671,45124,1752525346
PAN,PEI,2,107,411394
PAN,PEI,4,4942,19765183
PAN,PEI,116,1438631,5643793124
PAN,PEI,78,57292,22797059
PAN,PEI,52,974468,3829930064
PAN,PEI,3,5182,19923805
PAN,PEI,12,40911,160934621
PAN,PEI,1,51,20397
PAN,PEI,1,53,203774
PAN,PEI,4,28164,112639945
PAN,PEI,3,12855,51412672
PAN,PEI,6781,5649741,2223940028
PRI,PEI,150,32358,1308952287
PRI,PEI,48,101616,411059075
VEN,BUN,28,203000,794832290
DEU,SMR,24000,315205,125794533
DEU,SMR,324000,147420,5883422126
DEU,SMR,1652,57155,2280987464
DEU,SMR,4995,2704287,107924849
DEU,SMR,59940,29484,1157474027
DEU,SMR,82400,39312,1502524296
DEU,SMR,1168,474182,1856626428
DEU,SMR,34992,1847262,7232825052
DEU,SMR,27,19956057,7725887687
DEU,SMR,1,1288494,4954014616
DEU,SMR,172725,3357637,1339546069
DEU,SMR,576,292536,1167086998
DEU,SMR,713125,13051792,5029434017
DEU,SMR,608,303544,1227902259
DEU,SMR,24500,46795,1851154046
DEU,SMR,223800,12873985,5062810467
DEU,SMR,446528,25689715,1013255724
DEU,SMR,1,13447,52881537
DEU,SMR,329,380928,1498033644
DEU,SMR,15,127462,501255786
DEU,SMR,199483,1038814,4114853362
DEU,SMR,4498458,195154477,7628043165
DEU,SMR,1274040,47326464,1895742577
DEU,SMR,284146,161525,6372651527
DEU,SMR,3469611,164402667,6470886833
DEU,SMR,18596,12170863,4805713939
DEU,SMR,697,1075624,4247144388
DEU,SMR,60328,327756,1296563405
DEU,SMR,1918444,96154176,3831811541
DEU,SMR,45615,82203,3265733841
DEU,SMR,21760,402934,1629956675
DEU,SMR,60570,109698,4360197762
DEU,SMR,3040,5472,2170773043
DEU,SMR,61905,11136605,4421991479
DEU,SMR,2464,44352,1764326879
ABW,SMR,191088,6036,233680722
ABW,SMR,81633,262485,1016197553
SAU,CTG,19252,12350901,4869997317
SAU,SMR,19273,10537335,4160708874
ARG,CTG,65520,7441626,2993922414
ARG,CTG,323675,36972309,1413100136
ARG,CTG,21990,240885,9593245125
ARG,CTG,125963,14141323,5561202542
ARG,CTG,62770,685855,2731417538
ARG,CTG,468698,53499157,2114394492
ARG,CTG,168798,19071392,7672821501
AUS,SMR,95750,22988,9076903752
AUS,SMR,554,6426,2533791078
AUS,SMR,4788,4158,1635170922
AUS,SMR,95860,230064,9199132046
AUS,SMR,554,6552,2572164504
AUS,SMR,2394,2079,817585461
BEL,SMR,21984,2714636,1062896723
BEL,SMR,63612,200716,8000937627
BEL,SMR,20412,1080135,4304324087
BEL,SMR,48336,17860,71127450
BEL,SMR,11664,659988,2628402209
BEL,SMR,22416,281625,1121571563
BEL,SMR,836,28424,1112921823
BEL,SMR,418,11495,450078678
BEL,SMR,13434,10355664,4140722606
BEL,SMR,1320,1265893,5061685819
BEL,SMR,88000,17321549,6905537234
BEL,SMR,65920,14593893,5754818869
BEL,SMR,19276,9338042,3718875227
BEL,SMR,258734,157109001,6099638000
BEL,SMR,576386,450605098,17906503428
BEL,SMR,87040,17934422,7098082895
BEL,SMR,49104,13817279,5433769322
BEL,SMR,49200,12109079,4841827347
BEL,SMR,95863,4497306,1718892840
BEL,SMR,96016,46113807,1839733387
BEL,SMR,286150,142619441,5545629714
BEL,SMR,197265,97350221,3887045928
BEL,SMR,341667,18562335,729980530
BEL,SMR,108000,51840,200695968
BEL,SMR,239760,10505682,4073986473
BEL,SMR,622303,3380891,1333880974
BEL,SMR,59630594,27512432,1096667934
BEL,SMR,359345,15504439,6152821824
BEL,SMR,78299707,361168883,14074684813
BEL,SMR,21789012,87805408,3497421109
BEL,SMR,260368,1414546,5585391463
BEL,SMR,2762612,132678359,5213429151
BEL,SMR,239742,10396851,4070814231
BEL,SMR,1152890,67371555,2647829677
BEL,SMR,767511,3591936,1408627750
BEL,SMR,402856,23623005,9327638016
BEL,SMR,2112586,9797471,3909056516
BEL,SMR,23740,5263444,2100577339
BRA,CTG,258205,23331395,9308176692
BRA,CTG,101460,911504,3599110004
BRA,CTG,262573,23565927,9385130428
BRA,CTG,68470,7262821,2873084834
BRA,CTG,103250,1856435,7509687991
BRA,CTG,50000,5361327,2168774721
BRA,SMR,49791370,544880395,21921682540
BRA,SMR,19046850,216027063,8691222401
BRA,SMR,35238070,354050613,14156749166
BRA,SMR,33403010,364627256,13936236038
BRA,SMR,75000,86250,3377058375
BRA,SMR,22020,367794,1487807645
CAN,SMR,1304261,3613056,1426629614
CAN,SMR,253109,689808,272373448
CAN,SMR,51614070,621789022,24862296224
CAN,SMR,107710,13065223,5115596609
CAN,SMR,889172,72000,282905280
CAN,SMR,43510,5115478,2069323392
CAN,SMR,43180,632538,2558755368
CAN,SMR,36000,72936,2867553245
CAN,SMR,17860,289788,1142642778
CAN,SMR,522432,43200,171579600
KOR,CTG,150850,8289099,324553869
KOR,CTG,150850,8336119,3320401239
KOR,CTG,433825,24009317,9483521935
KOR,SMR,169991000,142233193,56278260873
KOR,SMR,55755,35105,1385066704
KOR,SMR,17942,112965,4442450293
CRI,SMR,19800,7326,2892700404
CUW,SMR,12225,35856,1418509087
CUW,SMR,31104,8712,348430341
CUW,SMR,1294524,430686,1688404637
CHL,CTG,87764,9421512,3665440275
CHL,SMR,21630,2389739,9517135567
CHL,SMR,21910,2424762,9267561602
CHL,SMR,71309350,84261265,33900076396
CHL,SMR,77001680,798556505,31596964367
CHL,SMR,77863280,1246668976,49736482132
CHN,SMR,100450,40758253,1623462354
CHN,SMR,100001,46186832,1847210015
TWN,SMR,78881000,685183428,27105034192
DNK,SMR,1824,585109,234038334
DNK,SMR,8748,584628,2338459383
DNK,SMR,608,196466,782425845
DNK,SMR,1216,390233,1534626393
DNK,SMR,1216,392897,15383607
DNK,SMR,1586736,97820,3861428948
DNK,SMR,791424,52096,2039782413
DNK,SMR,195912,12150,479078145
ESP,CTG,162600,7091694,2804423804
ESP,SMR,164997480,1549181097,62326808813
ESP,SMR,71733970,655290574,25769891584
ESP,SMR,20369,13662,544177953
ESP,SMR,33127977,12612128,5010341909
ESP,SMR,48000,2273462,9054062415
USA,CTG,19282,10667489,4176780645
USA,CTG,19286,897128,3512641885
USA,SMR,657747,297328922,11832643450
USA,SMR,99797,42572412,1702653817
USA,SMR,23520,3060243,1221306258
USA,SMR,66836,1123064,44477979
USA,SMR,375184,7223409,2871621121
USA,SMR,5933088,62784,2399635872
USA,SMR,663706,8833851,3499929243
USA,SMR,137147,3365675,1343740937
USA,SMR,7642,993802,3973727235
USA,SMR,120169,503904,1990009755
USA,SMR,124632,2174462,8548452613
USA,SMR,417386,2414853,946858574
USA,SMR,350,38995,1526821928
USA,SMR,97848,33066,1322147316
USA,SMR,45400,467544,1818381679
USA,SMR,3460627,10207116,3967194561
USA,SMR,324329,822589,3263680196
USA,SMR,5544,165858,649405388
USA,SMR,163604,442649,1753725135
USA,SMR,1624195,3178736,126085696
USA,SMR,12604187,28113458,1109588356
USA,SMR,47124,27720,1096569936
USA,SMR,3600,20881,826027302
USA,SMR,25,872236,3450460947
USA,SMR,51744,129948,5195983774
USA,SMR,12936,386904,1547039513
USA,SMR,11088,297612,1190004558
USA,SMR,106714,19264,770272966
USA,SMR,1303747,4401138,175979943
USA,SMR,22176,554736,2218117443
USA,SMR,4,20,799702
USA,SMR,31588704,3361892,1332426628
USA,SMR,124146,234840,936107466
USA,SMR,63000,1075816,4247902508
USA,SMR,198539,3788554,1495925701
USA,SMR,571900,9785821,3869446869
USA,SMR,39000,6090,240913092
USA,SMR,58896,2317141,9208523512
USA,SMR,109048,1528799,6047745388
USA,SMR,108099,4403745,1736999141
USA,SMR,90616,1329915,5248931557
USA,SMR,439158,3124237,1230787931
USA,SMR,451,5060,198120758
USA,SMR,71755,2508,99897402
USA,SMR,16740,107136,4230307814
USA,SMR,53248,94848,3793379366
USA,SMR,71755,246444,981623418
USA,SMR,55447,135966,541572972
USA,SMR,729643,1865856,7431984326
USA,SMR,1975868,35400,137049330
USA,SMR,60984,153153,6089290879
USA,SMR,1692,524577,2085091884
USA,SMR,12936,386904,1541096667
USA,SMR,2772,74403,294394814
USA,SMR,418353,8936088,3539488208
USA,SMR,5544,118902,473604501
USA,SMR,12024808,30857481,1225394245
USA,SMR,1601021,498253,1984616437
USA,SMR,5544,138684,548739303
USA,SMR,11088,277368,1104798349
USA,SMR,70,91,360065
USA,SMR,10,13,51437
USA,SMR,44800,89320,3503837204
USA,SMR,22400,39200,156442496
USA,SMR,22400,38500,147148925
USA,SMR,18,1866371,7462703107
USA,SMR,683179,12540,501528522
USA,SMR,26000,153088,5994053478
USA,SMR,2646,554084,2216286131
USA,SMR,12075,2373,949178643
USA,SMR,345,5727,229074845
USA,SMR,84525,1361955,5447697424
USA,SMR,156324,3778845,151150399
USA,SMR,359568,8118,3246737274
USA,SMR,9988,2420,96786206
USA,SMR,119856,23496,9397060728
USA,SMR,2232,4464,1785559824
USA,SMR,2034,5876,2350347116
USA,SMR,441288,10962,4337400312
USA,SMR,392256,144504,571767647
USA,SMR,3672,4101408,1622828712
USA,SMR,98064,22212,878875531
USA,SMR,294192,85752,3393000835
USA,SMR,483,162347,642368115
USA,SMR,71998,8803236,3492643518
USA,SMR,822,18294,723849674
USA,SMR,816,184416,729689852
USA,SMR,2952,60299,241190573
USA,SMR,2700,5310,212395221
USA,SMR,72225,203057,8122097248
USA,SMR,1193,732935,2924080828
USA,SMR,11370,3019058,1204468284
USA,SMR,640,5632,222844723
USA,SMR,511,63747,254321843
USA,SMR,40559,6487,2588021085
USA,SMR,3024,604044,240986374
USA,SMR,4950,101423,3999139316
USA,SMR,12075,2373,935681019
USA,SMR,12075,26607,1049121992
USA,SMR,12075,200445,790360648
USA,SMR,60375,972825,3835878159
USA,SMR,13605,341933,1348252077
USA,SMR,681,10,394303
USA,SMR,22400,31850,1247064455
USA,SMR,22400,39200,156442496
USA,SMR,22400,30800,121123772
USA,SMR,9988,1737912,6951491587
USA,SMR,18160,315984,1245934392
USA,SMR,7264,1263936,5055630245
USA,SMR,24408,1223893,4786306113
USA,SMR,16272,650346,2485654929
USA,SMR,12204,4845695,1892325345
USA,SMR,4068,165635,6536291101
USA,SMR,12204,5377636,2109279694
USA,SMR,229334,101453128,3902928147
USA,SMR,4076,292046,114348567
USA,SMR,23380,23800,94982944
USA,SMR,101200550,1035845575,40976807932
USA,SMR,100,5000,19577150
USA,SMR,1,39074,155612205
USA,SMR,2,155923,6209633475
USA,SMR,8,5390,211041677
USA,SMR,2,20000,78308600
USA,SMR,1,5000,19912500
USA,SMR,72,130662,520361415
USA,SMR,15,14475,5667584925
USA,SMR,1,3961,1550901823
USA,SMR,20760,175805,7001434125
USA,SMR,1,121688,484701557
USA,SMR,7,3415142,1360302286
USA,SMR,12,1783836,7105286361
USA,SMR,4,199636,795180132
USA,SMR,3,731169,2912355802
USA,SMR,29,8740334,3481406137
USA,SMR,1,242126,964424176
USA,SMR,3,1047728,4173257781
USA,SMR,14,3155844,1257020003
USA,SMR,1,182832,72824728
USA,SMR,4,731328,2912989123
USA,SMR,12,2356995,9388264633
USA,SMR,9,1969919,7846482863
USA,SMR,1,69027,274944895
USA,SMR,34,2771477,1103920861
USA,SMR,25,1935639,7709940481
USA,SMR,7,775886,309047032
USA,SMR,22400,31850,1247064455
USA,SMR,136710,3594966,1422441767
USA,SMR,108930,16997,6655569429
USA,SMR,104444,2277372,8908452382
USA,SMR,1296,28589,1131198116
USA,SMR,840,292561,1157593662
USA,SMR,333858,5653601,2236994229
USA,SMR,7041,2379808,9416329099
USA,SMR,2268,9849,3883490247
USA,SMR,64,1372,54859557
USA,SMR,13754,50005,1971712151
USA,SMR,23895,451758,1806358881
USA,SMR,79,179,70580237
USA,SMR,126,22835,9003909
USA,SMR,237258,6236667,2445918208
USA,SMR,129416,198264,776227286
USA,SMR,132950,5054455,197990463
USA,SMR,44892,8373374,3313094653
USA,SMR,25824,505319,1991456534
USA,SMR,1344,267202,1034459182
USA,SMR,546846,885886,3487242997
USA,SMR,29998,8645756,3417380843
USA,SMR,21600,23520,946258992
USA,SMR,117036,3683865,1448713066
USA,SMR,62304,7323292,2879950489
USA,SMR,44352,2380371,9418556757
USA,SMR,4242,309604,1225028723
USA,SMR,60554,1996371,7985304326
USA,SMR,1008,268968,1075847792
USA,SMR,12,2,799982
USA,SMR,360,36,1439463
USA,SMR,508119,222326122,8589448236
USA,SMR,70020,4739039,1855537547
USA,SMR,58440,33518413,1315712052
USA,SMR,18000,28800,112764384
USA,SMR,72000,96840,3830874192
USA,SMR,93384,3548592,1378730901
USA,SMR,22227,42120,1660804236
USA,SMR,71478,34935464,1366002655
USA,SMR,46721,864876,3435400049
USA,SMR,93791,1707006,6778750622
USA,SMR,2724,3,1199553
USA,SMR,35,19740,789305874
USA,SMR,4,88039,3521058178
USA,SMR,15,46155,1845512291
USA,SMR,1,2646,1036022778
USA,SMR,145943,73500,288755985
USA,SMR,257821488,1356394715,53524056048
USA,SMR,66872,1074412,4251067768
USA,SMR,23400,98802,3907888334
USA,SMR,559,10116,40252631
USA,SMR,7407,14456,5725158
USA,SMR,1,50,202261
USA,SMR,89,11592,4689219024
USA,SMR,1,68,27507496
USA,SMR,57777,28547807,1127972202
USA,SMR,41923,55485,2184172147
USA,SMR,18000,27180,1064213874
USA,SMR,817,2200,8674666
USA,SMR,899,2420,95421326
USA,SMR,87866,1757404,6956120629
USA,SMR,21773,25920,1036413792
USA,SMR,858,2266,906379606
USA,SMR,159299,3042042,1209336993
USA,SMR,15820,9673,3852900995
USA,SMR,26521,17468,6984597268
USA,SMR,170,17,677135
USA,SMR,32160,9112,3567739816
USA,SMR,28,3563504,14191654680
USA,SMR,6,9888,3954636384
USA,SMR,820,3467091,13715838758
USA,SMR,1,37768,1510504722
USA,SMR,691,3205369,12712198794
USA,SMR,5,192282,7630436213
USA,SMR,1414569,573309,2293184402
USA,SMR,1619868,36288,1451313158
USA,SMR,40824,15120,604786392
USA,SMR,105346,49468354,1942013801
USA,SMR,525991,65383363,2574940608
USA,SMR,259036,115197924,4558105378
USA,SMR,55460,65755,2621968987
USA,SMR,411010,54667834,2156894134
USA,SMR,1188,1058843,4216842247
USA,SMR,21600,32004,1261927321
USA,SMR,64800,84024,3316225615
USA,SMR,79801,36857185,1474077314
USA,SMR,1648544,17286984,675220011
USA,SMR,8900,19800,78181092
USA,SMR,5530,307392,1229392787
USA,SMR,703962,733424,2909927425
USA,SMR,16800,872688,3490254568
USA,SMR,2400,5734,2293273162
USA,SMR,1000,194216,77359146
FIN,SMR,210170,91430176,3607123684
FIN,SMR,168553,74011458,2922372024
FRA,SMR,25144,24156,9661023108
FRA,SMR,908,1,398315
FRA,SMR,490135,2440403,9614224959
FRA,SMR,297774,15146952,5964467884
FRA,SMR,104509,532853,2103991385
FRA,SMR,39891,26913,1061187664
FRA,SMR,22000,42460,169124549
FRA,SMR,38500000,45876861,18148335689
GLP,SMR,56000,605678,2374072528
GTM,SMR,552000,182160,696224628
GTM,SMR,276000,91080,3642680844
GTM,SMR,45900000,6612813,25274501927
GTM,SMR,103442920,1288140768,49233384223
GTM,SMR,18100000,2095618,8205245586
HTI,SMR,308594,35334013,1429338561
HND,SMR,1731,49099,1938693654
HND,SMR,105984,758784,2996088975
HND,SMR,27072,2075285,8194345833
IND,SMR,164999100,1423201037,54719375791
ISR,SMR,175478000,1905896192,76678206186
ITA,SMR,1254,34485,1379368963
ITA,SMR,288,15264,610546262
ITA,SMR,836,2299,904102441
ITA,SMR,80037816,34060728,1309570276
ITA,SMR,282044521,122986824,4843059965
JPN,SMR,59999000,1047443606,41882137330
JPN,SMR,60854000,1049903689,41288407483
JPN,SMR,19290,1079848,4228069255
MTQ,SMR,127224,310104,123498918
MTQ,SMR,226013,861408,343055736
MEX,SMR,279587380,3745281551,1,46072E+18
MEX,SMR,94540,855587,3358837777
MEX,SMR,82497490,1231308723,49538135675
MEX,SMR,1020708,9402558,3760938577
MEX,SMR,1000480,88725568,3548942867
MEX,SMR,1150946,101861666,4057302949
MEX,SMR,308285,26743724,1057949629
MEX,SMR,100050,40870425,1562088079
MEX,SMR,200100,78389175,2996073463
NZL,SMR,57760,31519686,1234131242
NLD,SMR,87936,17408167,6912961452
NLD,SMR,2386939,8783492,3507179641
NLD,SMR,15552,960735,3839326702
NLD,SMR,2916,14823,590325975
NLD,SMR,11700,356768,1424028674
NLD,SMR,134608,27889916,1102289470
NLD,SMR,2649468,9484297,3715821262
NLD,SMR,15309,907362,3568282726
NLD,SMR,69288,11647794,4650364243
NLD,SMR,48600,49680,1998730728
NLD,SMR,121500,117720,4736122812
NLD,SMR,77409,72468,2860654975
NLD,SMR,382872,70460113,2747273994
NLD,SMR,3734508,12500362,5015932019
NLD,SMR,267300,266760,1039302781
NLD,SMR,63080,21883152,8573139556
NLD,SMR,14400,435619,172762315
NLD,SMR,25803,24156,963715698
NLD,SMR,93480,15455821,613361122
NLD,SMR,97200,99360,3973833648
NLD,SMR,24000,4554547,1801724139
NLD,SMR,25232,8647897,3457870263
NLD,SMR,9000,273629,1075869425
NLD,SMR,131712,23771794,9298039672
NLD,SMR,1187523,5079367,2007007523
NLD,SMR,4635,259836,1017369669
NLD,SMR,2916,206435,808281792
NLD,SMR,1800,55022,213014921
NLD,SMR,1050,10191,4059228164
NLD,SMR,672,28677,114665271
NLD,SMR,150075,8571097,339566848
NLD,SMR,2016,85637,337903917
NLD,SMR,208125,12128234,4783510867
NLD,SMR,2835,1561968,6221552839
NLD,SMR,2,1364,5433016
NLD,SMR,17329,135869,541186607
NLD,SMR,396,585,2330142
NLD,SMR,23520,4171659,1637697375
NLD,SMR,44480,9291558,3707530555
NLD,SMR,153600,34374179,1358879618
NLD,SMR,57400,3309542,126492350
NLD,SMR,165094850,1632778079,65690090952
NLD,SMR,160000000,2254125513,86666843136
NLD,SMR,167845960,4002949861,1,57E+17
NLD,SMR,90708880,828626585,32586486219
NLD,SMR,63935,399765,1592064113
NLD,SMR,167550640,2291422553,88100843460
NLD,SMR,38500000,1025242632,40425624553
NLD,SMR,17707,2912112,1159748604
NLD,SMR,52,11382,45328815
NLD,SMR,48120,13599976,5324975403
NLD,SMR,9980,2852296,1104252135
NLD,SMR,1512,1070216,4143287733
NLD,SMR,24504,4917574,1978443289
NLD,SMR,11617,1922112,765481104
NLD,SMR,462915,14316836,5749865307
NLD,SMR,230844,14272484,5730374716
NLD,SMR,2800,8932,3512589388
NLD,SMR,57284,2327166,9151789739
NLD,SMR,73512,18571372,727715641
NLD,SMR,41856,780068,3090612931
NLD,SMR,1452761,36548815,1439705376
NLD,SMR,518916,26079501,1022308705
NLD,SMR,320,132744,507354205
NLD,SMR,760,410856,1570312174
NLD,SMR,10172,1665264,663191388
NLD,SMR,49104,13060477,5182913409
NLD,SMR,19008,355474,1415906263
NLD,SMR,1226915,27467938,1082868844
NLD,SMR,204588,8598413,3395933219
NLD,SMR,275,550,21907325
NLD,SMR,151200,74736,2922699672
NLD,SMR,9500,60000,239965800
NLD,SMR,432000,213408,8415163613
NLD,SMR,2545344,124416,4890980621
NLD,SMR,391824,24232,96503940
NLD,SMR,125556,651276,2579636224
NLD,SMR,5510932,3368085,1347203687
NLD,SMR,56645,394539,1577931113
NLD,SMR,3066856,1585602,6254708931
NLD,SMR,2952936,1542506,6035347078
NLD,SMR,86224,622188,2459596566
NLD,SMR,40738,17280,68828832
NLD,SMR,63740,1370204,5542776625
NLD,SMR,391824,24232,9512925864
NLD,SMR,106239,548757,2158036291
NLD,SMR,587736,319117,1260046239
NLD,SMR,57806,414099,1656159964
NLD,SMR,18400,32752,1295629818
NLD,SMR,20369,8640,34414416
NLD,SMR,194400,97200,381584844
NLD,SMR,22560,5405587,2153126386
NLD,SMR,45696,100370,3976268653
NLD,SMR,24000,5470055,2147417782
NLD,SMR,45408,67584,2657801626
NLD,SMR,37152,7621216,2990168626
NLD,SMR,40320,8262864,3289352848
NLD,SMR,42912,9762542,3863714103
NLD,SMR,21120,441936,176001012
NLD,SMR,65168,11636411,4608754209
NLD,SMR,21120,441936,1760297378
PAN,SMR,4159,1760512,6951452052
PAN,SMR,3632,2809184,1103001054
POL,SMR,896,380477,1515249652
POL,SMR,896,38494,1523115194
POL,SMR,896,385099,1514436476
POL,SMR,1344,581591,2277178849
POL,SMR,64750000,12200195,47232444933
POL,SMR,126511650,3368964587,1,33E+18
PRT,SMR,892836,283212,108889633
